timestamp,m00,m01,m02,m03,m10,m11,m12,m13,m20,m21,m22,m23,m30,m31,m32,m33
0.366821,0.007534,0.999486,-0.031163,-0.011051,-0.997594,0.009660,0.068653,0.004798,0.068919,0.030571,0.997154,-0.011666,0.000000,0.000000,0.000000,1.000000
0.383495,0.012212,0.999334,-0.034388,-0.011544,-0.997820,0.014409,0.064394,0.003895,0.064846,0.033526,0.997332,-0.010904,0.000000,0.000000,0.000000,1.000000
0.400168,0.012678,0.999338,-0.034108,-0.011923,-0.997820,0.014853,0.064302,0.003706,0.064766,0.033218,0.997347,-0.010876,0.000000,0.000000,0.000000,1.000000
0.416842,0.012838,0.999336,-0.034095,-0.012219,-0.997821,0.015011,0.064256,0.003721,0.064725,0.033196,0.997351,-0.011088,0.000000,0.000000,0.000000,1.000000
0.433516,0.012740,0.999333,-0.034212,-0.012474,-0.997823,0.014920,0.064240,0.003780,0.064708,0.033319,0.997348,-0.011375,0.000000,0.000000,0.000000,1.000000
0.450189,0.012682,0.999330,-0.034346,-0.012719,-0.997811,0.014878,0.064434,0.003852,0.064901,0.033453,0.997331,-0.011714,0.000000,0.000000,0.000000,1.000000
0.466863,0.012934,0.999328,-0.034311,-0.012975,-0.997774,0.015143,0.064943,0.003930,0.065419,0.033394,0.997299,-0.012115,0.000000,0.000000,0.000000,1.000000
0.483537,0.011730,0.999197,-0.038305,-0.012183,-0.997932,0.014119,0.062706,0.002961,0.063196,0.037490,0.997297,-0.011759,0.000000,0.000000,0.000000,1.000000
0.500211,0.011770,0.999187,-0.038555,-0.012049,-0.997895,0.014196,0.063270,0.002598,0.063766,0.037729,0.997252,-0.011890,0.000000,0.000000,0.000000,1.000000
0.516884,0.011418,0.999186,-0.038697,-0.012105,-0.997874,0.013869,0.063675,0.002381,0.064159,0.037888,0.997220,-0.012192,0.000000,0.000000,0.000000,1.000000
0.533558,0.011022,0.999192,-0.038644,-0.012216,-0.997857,0.013484,0.064031,0.002189,0.064500,0.037855,0.997200,-0.012570,0.000000,0.000000,0.000000,1.000000
0.550232,0.010675,0.999198,-0.038604,-0.012347,-0.997821,0.013159,0.064658,0.001982,0.065115,0.037830,0.997161,-0.013008,0.000000,0.000000,0.000000,1.000000
0.566905,0.010406,0.999192,-0.038819,-0.012489,-0.997755,0.012943,0.065700,0.001751,0.066149,0.038048,0.997084,-0.013496,0.000000,0.000000,0.000000,1.000000
0.583579,0.005172,0.999124,-0.041533,-0.012640,-0.997571,0.008040,0.069198,0.002627,0.069472,0.041075,0.996738,-0.013910,0.000000,0.000000,0.000000,1.000000
0.600253,0.004996,0.999108,-0.041938,-0.012798,-0.997493,0.007940,0.070314,0.002742,0.070584,0.041481,0.996643,-0.014428,0.000000,0.000000,0.000000,1.000000
0.616926,0.005080,0.999118,-0.041686,-0.013002,-0.997422,0.008046,0.071307,0.002614,0.071580,0.041216,0.996583,-0.014997,0.000000,0.000000,0.000000,1.000000
0.633600,0.005119,0.999120,-0.041622,-0.013218,-0.997345,0.008125,0.072366,0.002398,0.072641,0.041141,0.996509,-0.015589,0.000000,0.000000,0.000000,1.000000
0.650274,0.005016,0.999100,-0.042120,-0.013433,-0.997249,0.008113,0.073685,0.002145,0.073960,0.041634,0.996392,-0.016199,0.000000,0.000000,0.000000,1.000000
0.666947,0.004792,0.999078,-0.042667,-0.013654,-0.997156,0.007984,0.074945,0.001870,0.075217,0.042186,0.996274,-0.016821,0.000000,0.000000,0.000000,1.000000
0.683621,0.002294,0.999010,-0.044431,-0.012568,-0.997013,0.005715,0.077024,0.000711,0.077202,0.044122,0.996039,-0.016144,0.000000,0.000000,0.000000,1.000000
0.700295,0.001992,0.999008,-0.044482,-0.012338,-0.996953,0.005453,0.077811,0.000170,0.077976,0.044191,0.995975,-0.016312,0.000000,0.000000,0.000000,1.000000
0.716968,0.001755,0.998996,-0.044768,-0.012396,-0.996852,0.005296,0.079107,-0.000180,0.079265,0.044488,0.995861,-0.016767,0.000000,0.000000,0.000000,1.000000
0.733642,0.001499,0.998979,-0.045165,-0.012543,-0.996716,0.005149,0.080814,-0.000473,0.080964,0.044895,0.995706,-0.017337,0.000000,0.000000,0.000000,1.000000
0.750316,0.001136,0.998960,-0.045587,-0.012722,-0.996583,0.004896,0.082450,-0.000754,0.082588,0.045338,0.995552,-0.017934,0.000000,0.000000,0.000000,1.000000
0.766990,-0.000313,0.998945,-0.045912,-0.012639,-0.996245,0.003663,0.086499,-0.001145,0.086576,0.045766,0.995194,-0.017879,0.000000,0.000000,0.000000,1.000000
0.783663,-0.000948,0.998935,-0.046121,-0.012040,-0.996170,0.003089,0.087385,-0.001683,0.087434,0.046028,0.995107,-0.016973,0.000000,0.000000,0.000000,1.000000
0.800337,-0.001069,0.998923,-0.046379,-0.011970,-0.996061,0.003049,0.088616,-0.002019,0.088662,0.046291,0.994986,-0.017026,0.000000,0.000000,0.000000,1.000000
0.817011,-0.001083,0.998895,-0.046978,-0.012072,-0.995925,0.003160,0.090134,-0.002287,0.090182,0.046884,0.994821,-0.017375,0.000000,0.000000,0.000000,1.000000
0.833684,-0.001171,0.998865,-0.047626,-0.012227,-0.995801,0.003195,0.091492,-0.002528,0.091540,0.047534,0.994666,-0.017798,0.000000,0.000000,0.000000,1.000000
0.850358,-0.001418,0.998848,-0.047961,-0.012398,-0.995708,0.003028,0.092502,-0.002757,0.092540,0.047887,0.994557,-0.018230,0.000000,0.000000,0.000000,1.000000
0.867032,-0.004105,0.998861,-0.047541,-0.012105,-0.995456,0.000441,0.095225,-0.003913,0.095138,0.047716,0.994320,-0.017789,0.000000,0.000000,0.000000,1.000000
0.883705,-0.004225,0.998881,-0.047098,-0.012132,-0.995420,0.000297,0.095596,-0.004363,0.095503,0.047286,0.994306,-0.017895,0.000000,0.000000,0.000000,1.000000
0.900379,-0.004267,0.998878,-0.047175,-0.012301,-0.995346,0.000299,0.096370,-0.004570,0.096276,0.047366,0.994227,-0.018166,0.000000,0.000000,0.000000,1.000000
0.917053,-0.004236,0.998855,-0.047661,-0.012533,-0.995264,0.000418,0.097206,-0.004681,0.097115,0.047847,0.994122,-0.018474,0.000000,0.000000,0.000000,1.000000
0.933726,-0.004133,0.998829,-0.048197,-0.012798,-0.995200,0.000604,0.097863,-0.004747,0.097778,0.048370,0.994032,-0.018784,0.000000,0.000000,0.000000,1.000000
0.950400,-0.003905,0.998816,-0.048497,-0.013079,-0.995155,0.000883,0.098317,-0.004786,0.098243,0.048646,0.993973,-0.019101,0.000000,0.000000,0.000000,1.000000
0.967074,-0.006385,0.998660,-0.051357,-0.012799,-0.995011,-0.001232,0.099753,-0.005318,0.099556,0.051738,0.993686,-0.018635,0.000000,0.000000,0.000000,1.000000
0.983748,-0.006327,0.998653,-0.051493,-0.012859,-0.994955,-0.001131,0.100318,-0.005508,0.100125,0.051868,0.993622,-0.018681,0.000000,0.000000,0.000000,1.000000
1.000421,-0.006205,0.998628,-0.051998,-0.013039,-0.994873,-0.000916,0.101133,-0.005591,0.100946,0.052359,0.993513,-0.018907,0.000000,0.000000,0.000000,1.000000
1.017095,-0.006011,0.998599,-0.052574,-0.013250,-0.994759,-0.000605,0.102250,-0.005643,0.102075,0.052913,0.993369,-0.019218,0.000000,0.000000,0.000000,1.000000
1.033769,-0.005952,0.998559,-0.053341,-0.013454,-0.994632,-0.000402,0.103470,-0.005700,0.103300,0.053670,0.993201,-0.019552,0.000000,0.000000,0.000000,1.000000
1.050442,-0.006119,0.998522,-0.054008,-0.013638,-0.994536,-0.000448,0.104395,-0.005771,0.104217,0.054352,0.993068,-0.019877,0.000000,0.000000,0.000000,1.000000
1.067116,-0.007946,0.998322,-0.057350,-0.013135,-0.994380,-0.001834,0.105850,-0.005878,0.105567,0.057869,0.992727,-0.018936,0.000000,0.000000,0.000000,1.000000
1.083790,-0.008181,0.998299,-0.057724,-0.013047,-0.994341,-0.002007,0.106215,-0.005942,0.105919,0.058266,0.992666,-0.018800,0.000000,0.000000,0.000000,1.000000
1.100463,-0.008450,0.998242,-0.058672,-0.013087,-0.994253,-0.002125,0.107035,-0.005973,0.106722,0.059239,0.992523,-0.018924,0.000000,0.000000,0.000000,1.000000
1.117137,-0.008779,0.998180,-0.059665,-0.013160,-0.994157,-0.002293,0.107919,-0.005975,0.107585,0.060264,0.992368,-0.019130,0.000000,0.000000,0.000000,1.000000
1.133811,-0.009024,0.998124,-0.060555,-0.013256,-0.994072,-0.002393,0.108696,-0.005946,0.108347,0.061177,0.992229,-0.019350,0.000000,0.000000,0.000000,1.000000
1.150485,-0.009140,0.998074,-0.061353,-0.013374,-0.994005,-0.002383,0.109313,-0.005882,0.108956,0.061985,0.992112,-0.019563,0.000000,0.000000,0.000000,1.000000
1.167158,-0.010154,0.997880,-0.064292,-0.012830,-0.993847,-0.002980,0.110718,-0.006485,0.110292,0.065020,0.991770,-0.019092,0.000000,0.000000,0.000000,1.000000
1.183832,-0.010505,0.997830,-0.064998,-0.012713,-0.993822,-0.003237,0.110935,-0.006606,0.110484,0.065762,0.991700,-0.019037,0.000000,0.000000,0.000000,1.000000
1.200506,-0.010759,0.997794,-0.065506,-0.012740,-0.993798,-0.003419,0.111151,-0.006555,0.110682,0.066296,0.991642,-0.019114,0.000000,0.000000,0.000000,1.000000
1.217179,-0.010962,0.997765,-0.065908,-0.012816,-0.993778,-0.003565,0.111320,-0.006440,0.110836,0.066719,0.991597,-0.019232,0.000000,0.000000,0.000000,1.000000
1.233853,-0.011344,0.997700,-0.066831,-0.012896,-0.993747,-0.003824,0.111587,-0.006303,0.111075,0.067679,0.991505,-0.019348,0.000000,0.000000,0.000000,1.000000
1.250527,-0.011828,0.997623,-0.067883,-0.012970,-0.993699,-0.004160,0.112001,-0.006146,0.111452,0.068780,0.991387,-0.019471,0.000000,0.000000,0.000000,1.000000
1.267200,-0.012286,0.997465,-0.070095,-0.012940,-0.993547,-0.004272,0.113344,-0.006666,0.112757,0.071035,0.991080,-0.019980,0.000000,0.000000,0.000000,1.000000
1.283874,-0.012469,0.997398,-0.071005,-0.013006,-0.993516,-0.004333,0.113608,-0.006725,0.113005,0.071962,0.990985,-0.020232,0.000000,0.000000,0.000000,1.000000
1.300548,-0.012748,0.997311,-0.072161,-0.013091,-0.993496,-0.004467,0.113779,-0.006639,0.113151,0.073142,0.990882,-0.020374,0.000000,0.000000,0.000000,1.000000
1.317221,-0.013132,0.997233,-0.073172,-0.013173,-0.993487,-0.004729,0.113851,-0.006513,0.113190,0.074191,0.990800,-0.020482,0.000000,0.000000,0.000000,1.000000
1.333895,-0.013368,0.997168,-0.074003,-0.013278,-0.993486,-0.004870,0.113847,-0.006373,0.113164,0.075043,0.990738,-0.020587,0.000000,0.000000,0.000000,1.000000
1.350569,-0.013394,0.997096,-0.074972,-0.013418,-0.993498,-0.004793,0.113746,-0.006227,0.113056,0.076008,0.990677,-0.020687,0.000000,0.000000,0.000000,1.000000
1.367242,-0.012670,0.996944,-0.077087,-0.013536,-0.993401,-0.003761,0.114628,-0.006157,0.113988,0.078031,0.990413,-0.020544,0.000000,0.000000,0.000000,1.000000
1.383916,-0.012837,0.996849,-0.078273,-0.013642,-0.993385,-0.003781,0.114771,-0.006207,0.114114,0.079229,0.990303,-0.020186,0.000000,0.000000,0.000000,1.000000
1.400590,-0.013052,0.996750,-0.079496,-0.013767,-0.993344,-0.003826,0.115118,-0.006179,0.114440,0.080470,0.990166,-0.020163,0.000000,0.000000,0.000000,1.000000
1.417264,-0.013197,0.996666,-0.080521,-0.013912,-0.993307,-0.003826,0.115438,-0.006136,0.114745,0.081505,0.990046,-0.020263,0.000000,0.000000,0.000000,1.000000
1.433937,-0.013306,0.996576,-0.081609,-0.014072,-0.993268,-0.003781,0.115781,-0.006092,0.115076,0.082601,0.989917,-0.020408,0.000000,0.000000,0.000000,1.000000
1.450611,-0.013475,0.996480,-0.082738,-0.014233,-0.993214,-0.003780,0.116241,-0.006052,0.115520,0.083743,0.989769,-0.020586,0.000000,0.000000,0.000000,1.000000
1.467285,-0.013312,0.996366,-0.084131,-0.014035,-0.993068,-0.003347,0.117494,-0.006292,0.116785,0.085112,0.989504,-0.020922,0.000000,0.000000,0.000000,1.000000
1.483958,-0.013591,0.996309,-0.084761,-0.014060,-0.993047,-0.003536,0.117666,-0.006384,0.116932,0.085770,0.989429,-0.021182,0.000000,0.000000,0.000000,1.000000
1.500632,-0.014009,0.996240,-0.085495,-0.014143,-0.993026,-0.003851,0.117833,-0.006431,0.117061,0.086549,0.989346,-0.021427,0.000000,0.000000,0.000000,1.000000
1.517306,-0.014420,0.996145,-0.086530,-0.014248,-0.992986,-0.004110,0.118163,-0.006454,0.117352,0.087627,0.989217,-0.021684,0.000000,0.000000,0.000000,1.000000
1.533979,-0.014757,0.996044,-0.087632,-0.014370,-0.992926,-0.004271,0.118658,-0.006464,0.117814,0.088763,0.989061,-0.021966,0.000000,0.000000,0.000000,1.000000
1.550653,-0.015041,0.995948,-0.088661,-0.014500,-0.992866,-0.004388,0.119153,-0.006472,0.118281,0.089821,0.988910,-0.022267,0.000000,0.000000,0.000000,1.000000
1.567327,-0.015107,0.995853,-0.089711,-0.013832,-0.992754,-0.004242,0.120090,-0.006534,0.119211,0.090875,0.988701,-0.022080,0.000000,0.000000,0.000000,1.000000
1.584000,-0.015312,0.995782,-0.090465,-0.013705,-0.992724,-0.004333,0.120333,-0.006573,0.119433,0.091649,0.988603,-0.022232,0.000000,0.000000,0.000000,1.000000
1.600674,-0.015432,0.995702,-0.091317,-0.013757,-0.992664,-0.004303,0.120832,-0.006607,0.119920,0.092512,0.988464,-0.022521,0.000000,0.000000,0.000000,1.000000
1.617348,-0.015399,0.995609,-0.092331,-0.013883,-0.992595,-0.004094,0.121398,-0.006640,0.120487,0.093517,0.988300,-0.022857,0.000000,0.000000,0.000000,1.000000
1.634021,-0.015236,0.995512,-0.093399,-0.014047,-0.992546,-0.003762,0.121813,-0.006681,0.120915,0.094558,0.988149,-0.023205,0.000000,0.000000,0.000000,1.000000
1.650695,-0.015073,0.995407,-0.094545,-0.014217,-0.992495,-0.003419,0.122235,-0.006734,0.121350,0.095678,0.987988,-0.023567,0.000000,0.000000,0.000000,1.000000
1.667369,-0.015122,0.995205,-0.096637,-0.013741,-0.992285,-0.003043,0.123940,-0.006748,0.123052,0.097766,0.987573,-0.023291,0.000000,0.000000,0.000000,1.000000
1.684042,-0.015012,0.995076,-0.097969,-0.013670,-0.992163,-0.002669,0.124924,-0.006812,0.124047,0.099076,0.987318,-0.023458,0.000000,0.000000,0.000000,1.000000
1.700716,-0.014920,0.994957,-0.099182,-0.013709,-0.992081,-0.002358,0.125578,-0.006902,0.124711,0.100271,0.987114,-0.023743,0.000000,0.000000,0.000000,1.000000
1.717390,-0.014929,0.994842,-0.100328,-0.013761,-0.992023,-0.002176,0.126040,-0.007011,0.125171,0.101409,0.986939,-0.024066,0.000000,0.000000,0.000000,1.000000
1.734064,-0.014981,0.994703,-0.101694,-0.013802,-0.991943,-0.001989,0.126668,-0.007132,0.125795,0.102772,0.986719,-0.024415,0.000000,0.000000,0.000000,1.000000
1.750737,-0.015006,0.994527,-0.103401,-0.013823,-0.991837,-0.001710,0.127498,-0.007259,0.126623,0.104470,0.986434,-0.024779,0.000000,0.000000,0.000000,1.000000
1.767411,-0.014874,0.994238,-0.106155,-0.013288,-0.991614,-0.001037,0.129231,-0.007846,0.128376,0.107187,0.985916,-0.024148,0.000000,0.000000,0.000000,1.000000
1.784085,-0.015078,0.994068,-0.107714,-0.013054,-0.991531,-0.000967,0.129870,-0.008156,0.128995,0.108759,0.985663,-0.024164,0.000000,0.000000,0.000000,1.000000
1.800758,-0.015455,0.993875,-0.109421,-0.012887,-0.991425,-0.001030,0.130676,-0.008402,0.129763,0.110502,0.985368,-0.024392,0.000000,0.000000,0.000000,1.000000
1.817432,-0.015955,0.993659,-0.111301,-0.012727,-0.991301,-0.001175,0.131611,-0.008634,0.130646,0.112433,0.985033,-0.024702,0.000000,0.000000,0.000000,1.000000
1.834106,-0.016419,0.993457,-0.113021,-0.012562,-0.991177,-0.001303,0.132538,-0.008859,0.131524,0.114200,0.984713,-0.025062,0.000000,0.000000,0.000000,1.000000
1.850779,-0.016800,0.993285,-0.114472,-0.012393,-0.991051,-0.001379,0.133480,-0.009082,0.132425,0.115690,0.984418,-0.025465,0.000000,0.000000,0.000000,1.000000
1.867453,-0.017795,0.992945,-0.117236,-0.012222,-0.990704,-0.001694,0.136027,-0.009375,0.134869,0.118567,0.983744,-0.025720,0.000000,0.000000,0.000000,1.000000
1.884127,-0.018148,0.992784,-0.118534,-0.012053,-0.990628,-0.001802,0.136579,-0.009697,0.135379,0.119902,0.983512,-0.025903,0.000000,0.000000,0.000000,1.000000
1.900800,-0.018471,0.992613,-0.119907,-0.011928,-0.990500,-0.001821,0.137499,-0.009906,0.136265,0.121307,0.983217,-0.026278,0.000000,0.000000,0.000000,1.000000
1.917474,-0.018506,0.992473,-0.121055,-0.011850,-0.990326,-0.001542,0.138752,-0.010049,0.137521,0.122452,0.982901,-0.026758,0.000000,0.000000,0.000000,1.000000
1.934148,-0.018287,0.992330,-0.122256,-0.011823,-0.990141,-0.000990,0.140071,-0.010149,0.138876,0.123612,0.982565,-0.027269,0.000000,0.000000,0.000000,1.000000
1.950821,-0.018062,0.992164,-0.123629,-0.011827,-0.989990,-0.000436,0.141139,-0.010239,0.139980,0.124941,0.982240,-0.027758,0.000000,0.000000,0.000000,1.000000
1.967495,-0.018529,0.991875,-0.125858,-0.012240,-0.989706,-0.000329,0.143115,-0.010460,0.141911,0.127215,0.981671,-0.027730,0.000000,0.000000,0.000000,1.000000
1.984169,-0.018580,0.991733,-0.126966,-0.012413,-0.989594,-0.000119,0.143891,-0.010582,0.142686,0.128319,0.981415,-0.027996,0.000000,0.000000,0.000000,1.000000
2.000843,-0.018666,0.991567,-0.128244,-0.012524,-0.989461,0.000102,0.144802,-0.010665,0.143594,0.129595,0.981115,-0.028338,0.000000,0.000000,0.000000,1.000000
2.017516,-0.018839,0.991350,-0.129886,-0.012616,-0.989310,0.000306,0.145828,-0.010732,0.144606,0.131245,0.980747,-0.028687,0.000000,0.000000,0.000000,1.000000
2.034190,-0.019078,0.991139,-0.131448,-0.012692,-0.989154,0.000440,0.146884,-0.010794,0.145640,0.132825,0.980381,-0.029032,0.000000,0.000000,0.000000,1.000000
2.050864,-0.019455,0.990956,-0.132769,-0.012743,-0.989022,0.000381,0.147766,-0.010863,0.146481,0.134186,0.980070,-0.029355,0.000000,0.000000,0.000000,1.000000
2.067537,-0.019888,0.990680,-0.134751,-0.012873,-0.988739,0.000506,0.149648,-0.011466,0.148322,0.136210,0.979514,-0.029195,0.000000,0.000000,0.000000,1.000000
2.084211,-0.020605,0.990494,-0.136008,-0.012932,-0.988721,-0.000003,0.149769,-0.011711,0.148345,0.137560,0.979322,-0.029241,0.000000,0.000000,0.000000,1.000000
2.100885,-0.021234,0.990330,-0.137100,-0.012982,-0.988702,-0.000449,0.149892,-0.011827,0.148381,0.138733,0.979151,-0.029355,0.000000,0.000000,0.000000,1.000000
2.117558,-0.021727,0.990161,-0.138239,-0.013042,-0.988654,-0.000723,0.150211,-0.011888,0.148633,0.139934,0.978942,-0.029508,0.000000,0.000000,0.000000,1.000000
2.134232,-0.022077,0.989982,-0.139459,-0.013119,-0.988584,-0.000821,0.150667,-0.011918,0.149043,0.141193,0.978699,-0.029682,0.000000,0.000000,0.000000,1.000000
2.150906,-0.022328,0.989827,-0.140515,-0.013213,-0.988510,-0.000840,0.151156,-0.011928,0.149500,0.142275,0.978472,-0.029873,0.000000,0.000000,0.000000,1.000000
2.167579,-0.021980,0.989618,-0.142033,-0.013260,-0.988255,-0.000018,0.152813,-0.012261,0.151224,0.143724,0.977995,-0.029418,0.000000,0.000000,0.000000,1.000000
2.184253,-0.021987,0.989477,-0.143012,-0.013373,-0.988264,0.000118,0.152757,-0.012357,0.151167,0.144692,0.977862,-0.029361,0.000000,0.000000,0.000000,1.000000
2.200927,-0.022015,0.989266,-0.144460,-0.013496,-0.988227,0.000350,0.152992,-0.012374,0.151401,0.146128,0.977612,-0.029433,0.000000,0.000000,0.000000,1.000000
2.217600,-0.022068,0.989018,-0.146138,-0.013599,-0.988125,0.000656,0.153652,-0.012364,0.152061,0.147793,0.977259,-0.029570,0.000000,0.000000,0.000000,1.000000
2.234274,-0.022211,0.988780,-0.147722,-0.013663,-0.987985,0.000896,0.154547,-0.012351,0.152946,0.149380,0.976880,-0.029748,0.000000,0.000000,0.000000,1.000000
2.250948,-0.022392,0.988532,-0.149345,-0.013688,-0.987849,0.001103,0.155412,-0.012332,0.153794,0.151011,0.976495,-0.029920,0.000000,0.000000,0.000000,1.000000
2.267621,-0.022882,0.988125,-0.151936,-0.013602,-0.987493,0.001374,0.157657,-0.012555,0.155993,0.153644,0.975736,-0.030346,0.000000,0.000000,0.000000,1.000000
2.284295,-0.023185,0.987853,-0.153650,-0.013521,-0.987439,0.001399,0.157993,-0.012621,0.156289,0.155384,0.975413,-0.030551,0.000000,0.000000,0.000000,1.000000
2.300969,-0.023544,0.987564,-0.155442,-0.013417,-0.987378,0.001388,0.158374,-0.012635,0.156620,0.157209,0.975067,-0.030663,0.000000,0.000000,0.000000,1.000000
2.317642,-0.024071,0.987230,-0.157471,-0.013278,-0.987312,0.001255,0.158789,-0.012639,0.156959,0.159295,0.974674,-0.030723,0.000000,0.000000,0.000000,1.000000
2.334316,-0.024729,0.986913,-0.159344,-0.013106,-0.987263,0.000948,0.159091,-0.012643,0.157160,0.161248,0.974320,-0.030754,0.000000,0.000000,0.000000,1.000000
2.350990,-0.025234,0.986639,-0.160954,-0.012919,-0.987257,0.000710,0.159131,-0.012639,0.157119,0.162919,0.974049,-0.030770,0.000000,0.000000,0.000000,1.000000
2.367664,-0.026316,0.986171,-0.163626,-0.012834,-0.987014,0.000313,0.160632,-0.012872,0.158462,0.165729,0.973357,-0.031521,0.000000,0.000000,0.000000,1.000000
2.384337,-0.026796,0.985839,-0.165539,-0.012667,-0.986999,0.000161,0.160727,-0.012949,0.158478,0.167694,0.973018,-0.031804,0.000000,0.000000,0.000000,1.000000
2.401011,-0.027358,0.985503,-0.167436,-0.012462,-0.986964,-0.000054,0.160941,-0.012974,0.158599,0.169657,0.972658,-0.031938,0.000000,0.000000,0.000000,1.000000
2.417685,-0.027951,0.985150,-0.169403,-0.012246,-0.986921,-0.000281,0.161206,-0.012980,0.158765,0.171693,0.972273,-0.032025,0.000000,0.000000,0.000000,1.000000
2.434358,-0.028411,0.984818,-0.171247,-0.012040,-0.986887,-0.000404,0.161411,-0.012966,0.158892,0.173588,0.971916,-0.032103,0.000000,0.000000,0.000000,1.000000
2.451032,-0.028808,0.984507,-0.172963,-0.011849,-0.986857,-0.000486,0.161595,-0.012937,0.159007,0.175345,0.971582,-0.032185,0.000000,0.000000,0.000000,1.000000
2.467706,-0.030073,0.984016,-0.175520,-0.011816,-0.986532,-0.000975,0.163564,-0.012893,0.160778,0.178075,0.970794,-0.032387,0.000000,0.000000,0.000000,1.000000
2.484379,-0.030439,0.983613,-0.177704,-0.011876,-0.986497,-0.000940,0.163775,-0.012839,0.160924,0.180290,0.970360,-0.032690,0.000000,0.000000,0.000000,1.000000
2.501053,-0.030550,0.983233,-0.179773,-0.011873,-0.986467,-0.000672,0.163957,-0.012765,0.161087,0.182349,0.969948,-0.032856,0.000000,0.000000,0.000000,1.000000
2.517727,-0.030431,0.982889,-0.181668,-0.011859,-0.986419,-0.000181,0.164250,-0.012672,0.161406,0.184199,0.969546,-0.032996,0.000000,0.000000,0.000000,1.000000
2.534400,-0.030360,0.982524,-0.183642,-0.011827,-0.986352,0.000297,0.164652,-0.012575,0.161829,0.186134,0.969105,-0.033119,0.000000,0.000000,0.000000,1.000000
2.551074,-0.030489,0.982151,-0.185606,-0.011768,-0.986294,0.000563,0.164996,-0.012495,0.162155,0.188093,0.968673,-0.033222,0.000000,0.000000,0.000000,1.000000
2.567748,-0.031158,0.981720,-0.187765,-0.012003,-0.985955,0.000649,0.167007,-0.012395,0.164076,0.190332,0.967912,-0.033243,0.000000,0.000000,0.000000,1.000000
2.584421,-0.031370,0.981345,-0.189679,-0.012008,-0.985902,0.000825,0.167321,-0.012350,0.164356,0.192253,0.967484,-0.033333,0.000000,0.000000,0.000000,1.000000
2.601095,-0.031705,0.980924,-0.191786,-0.011919,-0.985810,0.000957,0.167863,-0.012328,0.164845,0.194387,0.966975,-0.033432,0.000000,0.000000,0.000000,1.000000
2.617769,-0.032161,0.980524,-0.193749,-0.011778,-0.985698,0.000968,0.168521,-0.012327,0.165427,0.196397,0.966469,-0.033532,0.000000,0.000000,0.000000,1.000000
2.634442,-0.032711,0.980162,-0.195479,-0.011611,-0.985606,0.000823,0.169055,-0.012345,0.165862,0.198195,0.966027,-0.033612,0.000000,0.000000,0.000000,1.000000
2.651116,-0.033356,0.979804,-0.197160,-0.011426,-0.985558,0.000522,0.169335,-0.012376,0.166018,0.199961,0.965637,-0.033660,0.000000,0.000000,0.000000,1.000000
2.667790,-0.034598,0.979320,-0.199340,-0.011651,-0.985260,0.000012,0.171063,-0.012356,0.167528,0.202320,0.964884,-0.033613,0.000000,0.000000,0.000000,1.000000
2.684464,-0.035234,0.978924,-0.201161,-0.011602,-0.985203,-0.000240,0.171392,-0.012361,0.167731,0.204223,0.964448,-0.033623,0.000000,0.000000,0.000000,1.000000
2.701137,-0.035761,0.978499,-0.203130,-0.011493,-0.985125,-0.000331,0.171841,-0.012352,0.168079,0.206253,0.963955,-0.033635,0.000000,0.000000,0.000000,1.000000
2.717811,-0.036207,0.978094,-0.204993,-0.011379,-0.985049,-0.000359,0.172271,-0.012323,0.168424,0.208166,0.963483,-0.033646,0.000000,0.000000,0.000000,1.000000
2.734485,-0.036515,0.977724,-0.206693,-0.011285,-0.984980,-0.000283,0.172670,-0.012272,0.168765,0.209893,0.963049,-0.033651,0.000000,0.000000,0.000000,1.000000
2.751158,-0.036755,0.977324,-0.208533,-0.011217,-0.984915,-0.000119,0.173037,-0.012207,0.169089,0.211748,0.962586,-0.033630,0.000000,0.000000,0.000000,1.000000
2.767832,-0.036975,0.976892,-0.210512,-0.011177,-0.984891,0.000039,0.173174,-0.012140,0.169180,0.213735,0.962131,-0.033573,0.000000,0.000000,0.000000,1.000000
2.784506,-0.037368,0.976435,-0.212551,-0.011218,-0.984639,0.000325,0.174600,-0.012299,0.170555,0.215811,0.961425,-0.034232,0.000000,0.000000,0.000000,1.000000
2.801179,-0.037357,0.976070,-0.214226,-0.011266,-0.984627,0.000651,0.174667,-0.012320,0.170627,0.217458,0.961040,-0.034473,0.000000,0.000000,0.000000,1.000000
2.817853,-0.037497,0.975661,-0.216056,-0.011311,-0.984602,0.000869,0.174806,-0.012307,0.170739,0.219284,0.960605,-0.034568,0.000000,0.000000,0.000000,1.000000
2.834527,-0.037818,0.975235,-0.217913,-0.011342,-0.984576,0.000912,0.174955,-0.012290,0.170821,0.221168,0.960159,-0.034617,0.000000,0.000000,0.000000,1.000000
2.851200,-0.038161,0.974818,-0.219715,-0.011363,-0.984572,0.000895,0.174975,-0.012273,0.170766,0.223002,0.959745,-0.034655,0.000000,0.000000,0.000000,1.000000
2.867874,-0.038487,0.974395,-0.221524,-0.011383,-0.984565,0.000901,0.175019,-0.012253,0.170737,0.224840,0.959320,-0.034700,0.000000,0.000000,0.000000,1.000000
2.884548,-0.039749,0.973987,-0.223091,-0.010867,-0.984386,0.000145,0.176024,-0.012114,0.171477,0.226604,0.958773,-0.034880,0.000000,0.000000,0.000000,1.000000
